fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,April,27,RAJASTHAN,2728,BANSWARA,3731225,107.27850698553,21,2875,0,995,3,62292,5518694,202707,33331,4573646,677322,0,5920.3725283,254842,383646,380709,835031,0,429873,1016927,63287,5920.3725283,3102247,77,64.91,67.24,99.89,NA
2021-2022,April,27,RAJASTHAN,2732,JHALAWAR,1798243,90.5765489761696,20,289,0,2331,2,27543,2600040,541384,141051,406068,95776,111.68013,2466.706634,128637,174325,303586,622858,0,362244,770732,29874,2355.026504,1359097,67,64.59,67.91,100.01,NA
2021-2022,April,27,RAJASTHAN,2733,PRATAPGARH,820023,89.7118492465475,21,489,0,1026,40,31386,2604942,104075,23019,2092010,341259,0,2336.94164,118722,168688,223775,456948,3,293475,659514,32412,2336.94164,1460567,76,63.32,67.08,101.17,NA
2021-2022,Aug,27,RAJASTHAN,2712,JAIPUR,3747013,163.563165056222,28,392,1634.771055051,1434,15,10109,4822581,1173249,133084,494877,75945,1039.3425,10562.079676051,171068,191595,295789,570727,23,521217,1165371,11543,7887.966121,3979318,30,82.4,82.47,100,NA
2021-2022,Aug,27,RAJASTHAN,2713,SIKAR,2057492,161.591781457816,30,160,3486.079244205,946,6,6344,1904328,742714,102061,106137,13444,724.55098,7287.867764205,62090,69463,146304,289410,100,316207,632800,7290,3077.23754,1405723,44,72.91,74.01,100,NA
2021-2022,Aug,27,RAJASTHAN,2722,TONK,4437003,170.994075009456,32,458,1881.336038779,2787,0,17652,3656259,771918,107848,699120,80765,580.45025,8713.772545779,113934,160142,222352,521855,894,300211,782927,20439,6251.986257,2309928,83,75.71,62.17,100,NA
2021-2022,Aug,27,RAJASTHAN,2725,RAJSAMAND,3814125,169.811162477486,42,1108,4747.898378252,1549,0,13936,6790867,1280573,78967,1125016,74761,446.69876,16726.247333252,158070,182392,205964,442983,162,264318,586097,15485,11531.650195,5576323,40,48.15,51.34,100.02,NA
2021-2022,Aug,27,RAJASTHAN,2730,KOTA,4064321,161.674824435206,26,346,449.332484787,1049,0,5744,2243075,646966,74393,408518,47275,428.39234,4504.212392987,83366,103407,130236,271583,49,180633,424104,6793,3626.4875682,1501510,47,61.32,73.23,108.69,NA
2021-2022,Aug,27,RAJASTHAN,2733,PRATAPGARH,7038582,177.198713768581,40,804,2848.355392997,5652,4,29794,7395170,314263,23489,5865849,351477,486.95574,16439.457253997,183198,282133,230053,468786,2463,303672,675663,35446,13104.146121,4104664,76,57.25,62.99,100.77,NA
2021-2022,June,27,RAJASTHAN,2709,KARAULI,1161964,169.963675702748,23,205,278.363898586,1687,2,15596,1253899,303766,91027,339767,101361,245.37925,2654.915978586,54412,74783,183790,378540,36,287211,663373,17283,2131.17283,701735,69,73.24,60.68,100.01,NA
2021-2022,June,27,RAJASTHAN,2714,NAGAUR,7409965,169.412971884988,20,656,7465.94020987899,2604,0,29591,4013372,1317624,315037,13940,2477,660.35004,14925.463027879,196080,232043,501876,1134614,81,609992,1423533,32195,6799.172778,2756163,49,62.66,61.25,100.01,NA
2021-2022,June,27,RAJASTHAN,2715,JODHPUR,7928519,131.234192048457,22,415,2965.88092701201,7507,48,23541,4647098,925728,169915,186343,33041,517.31915,9581.78159101201,203095,239999,448900,962488,244,560141,1231622,31048,6098.581514,3292111,76,82.29,75.48,99.99,NA
2021-2022,June,27,RAJASTHAN,2721,AJMER,7158260,109.883676892922,19,654,2328.332081967,1254,7,17058,3957004,702384,124169,179895,24641,413.5736,7090.007171967,205759,226376,404720,794094,10,480251,966887,18312,4348.10149,3046187,28,53.03,61.45,100,NA
2021-2022,June,27,RAJASTHAN,2729,CHITTORGARH,2082019,143.765540390237,24,321,541.301455176,531,2,13749,2216241,430973,86705,464674,83899,263.10805,3990.600355176,89310,116079,194085,432230,17,294187,666148,14280,3186.19085,1437821,65,68.58,65.86,100,NA
2021-2022,Jan,27,RAJASTHAN,2701,SRI GANGANAGAR,10541389,159.896717648703,49,763,1509.154539691,4548,0,16278,11047486,6152443,266784,25147,1463,1833.67314,21007.395176391,224225,289384,271654,525357,7379,336169,687886,20826,17664.5674967,7051965,53,72.33,71.35,102.03,NA
2021-2022,Jan,27,RAJASTHAN,2706,ALWAR,5775247,184.792145235469,40,676,2000.337160581,1131,2,8470,6494364,1884818,119838,1108703,64084,2763.48513,16764.896845581,160949,200515,226828,429167,5054,394741,851243,9601,12001.074555,4718181,29,66.59,66.31,99.96,NA
2021-2022,Jan,27,RAJASTHAN,2708,DHOLPUR,3963262,184.214316141852,39,413,1279.401442747,1360,0,7595,3712517,1366873,103548,347102,26603,1035.93058,9154.319825947,93386,132091,141087,298709,1363,207847,436582,8955,6838.9878032,1915773,53,76.18,79.98,99.99,NA
2021-2022,Jan,27,RAJASTHAN,2711,DAUSA,3093297,171.406823980048,36,309,1089.868371789,697,1,5469,3353688,767042,61213,1072570,85941,931.52198,7769.840438789,92401,110746,148590,284160,1189,253900,630534,6166,5748.450087,2766685,44,77.08,81.93,100.19,NA
2021-2022,Jan,27,RAJASTHAN,2713,SIKAR,4049964,179.458316316302,49,214,3535.603994205,1681,0,6402,4209704,1646719,102431,235092,13497,1584.55632,12674.824234505,84472,98217,147425,291358,5714,319031,635507,8083,7554.6639203,3129163,46,73.59,74.33,100,NA
2021-2022,Jan,27,RAJASTHAN,2714,NAGAUR,27095827,188.30675851805,64,1619,19957.938218331,10228,1,29235,28693598,8783267,318564,79762,2533,2577.18185,76567.104364331,446123,609788,510222,1150240,65397,626869,1435279,39463,54031.984296,19946930,56,60.15,60.86,100,NA
2021-2022,Jan,27,RAJASTHAN,2717,BARMER,29053598,206.226647463223,68,1474,34553.7450401472,42891,0,112296,32497296,4872714,187209,1858862,75874,2361.67164,103933.500737147,474543,810587,581401,1155648,80110,661076,1327171,155187,67018.084057,17638817,95,82.29,80.68,100.05,NA
2021-2022,Jan,27,RAJASTHAN,2725,RAJSAMAND,11650486,190.85495052697,69,1273,4928.925598252,2782,0,19111,12469218,2301269,79234,2011796,75048,876.94607,29603.991513252,178871,215542,207152,445062,26166,263177,572013,21893,23798.119845,10287758,55,51.99,55.36,100.16,NA
2021-2022,Jan,27,RAJASTHAN,2729,CHITTORGARH,5564458,167.170781483025,46,458,2444.944758477,3894,0,15534,6148067,1187086,87234,1397506,84673,1013.52013,13736.236538477,130844,179740,195886,435534,5208,305532,677516,19428,10277.77165,4141140,72,66.03,65.72,100.02,NA
2021-2022,Jan,27,RAJASTHAN,2732,JHALAWAR,13007494,188.769857511107,53,668,11174.422907613,13978,0,37958,13369042,2867440,142405,2019306,96327,1346.38281,37757.527251613,248084,386241,307986,630089,10825,373308,778522,51936,25236.721534,6761372,78,45.92,55.65,100.13,NA
2021-2022,Feb,27,RAJASTHAN,2702,HANUMANGARH,8210712,157.681830070584,57,412,2570.225028213,5386,0,15744,10208262,4534397,181981,32011,1445,1190.45642,19857.255788213,176906,216507,217624,475514,8571,308320,702810,21130,16096.57434,6665743,58,71.81,71.27,100.17,NA
2021-2022,Feb,27,RAJASTHAN,2715,JODHPUR,19113238,167.874450459995,59,930,5861.60818434901,16662,5,28693,22965662,4297042,171922,852477,33374,2272.88059,46687.967651349,385950,517745,455218,974473,41768,573091,1239600,45355,38553.478877,16281636,80,84.59,82.79,100.21,NA
2021-2022,Feb,27,RAJASTHAN,2720,PALI,13242917,164.826776114512,60,723,3015.101386316,7881,0,15777,14824047,3377186,158910,1614571,63835,1491.06698,28940.167126116,244658,298681,301123,696792,24410,406207,968148,23658,24433.9987598,11998306,62,74.6,73.95,100.02,NA
2021-2022,Feb,27,RAJASTHAN,2721,AJMER,17701641,158.729029292186,61,1283,5596.939376872,3595,0,21399,22581790,3578904,125529,710969,24928,1750.26915,43191.064590672,365388,451471,409677,803004,31795,487573,968016,24994,35843.8560638,17493434,35,59.95,66.73,99.99,NA
2021-2022,Feb,27,RAJASTHAN,2723,BUNDI,5582486,176.374278401257,39,513,2835.197721214,15334,0,19714,4912758,1012455,86525,1276415,110597,905.35545,12405.394643314,125940,168816,181586,436030,4321,241981,597719,35048,8664.8414721,3134282,81,58.64,61.42,100.09,NA
2021-2022,Feb,27,RAJASTHAN,2725,RAJSAMAND,12033294,193.512548550611,72,1303,4928.925598252,6118,0,16201,13141956,2414337,79234,2123845,75048,941.73094,31301.990523252,180759,219487,207152,445062,36429,263238,571845,22319,25431.333985,10846690,56,52.68,55.82,100.18,NA
2021-2022,Feb,27,RAJASTHAN,2728,BANSWARA,22251782,195.780635210536,57,5649,12392.6843448589,32790,2,59565,21062985,830425,33653,17205483,684698,3019.78606,56649.7162321589,365628,637746,385687,844477,35001,443787,1025566,92355,41237.2458273,11855633,79,56.04,57.35,99.93,NA
2021-2022,Feb,27,RAJASTHAN,2732,JHALAWAR,13390302,194.567500201562,55,700,11174.422907613,14020,0,39444,14027927,3028987,142405,2131309,96327,1478.34002,39946.549821613,252118,395342,307986,630089,12356,373490,777804,53464,27293.786894,7157051,78,46.63,55.6,100.13,NA
2021-2022,Feb,27,RAJASTHAN,2733,PRATAPGARH,9236730,174.0919228789,60,1043,2941.660242997,11600,0,34699,12756872,537249,23523,10135010,353230,1104.61579,26254.959796997,212144,348016,231376,471073,13528,310463,681834,46299,22208.683764,7114670,80,50.72,54.69,103.6,NA
2021-2022,March,27,RAJASTHAN,2706,ALWAR,6551994,190.210285633874,43,705,2240.289310581,1918,2,8338,7113372,2072480,119838,1211274,64084,3047.94465,18818.599159981,164267,206458,226828,429167,8993,391387,839657,10256,13530.3651994,5174289,32,66.21,65.65,100.1,NA
2021-2022,March,27,RAJASTHAN,2707,BHARATPUR,5040589,186.807156510229,36,873,1474.780771271,2162,1,4882,4634745,1086874,135995,75990,11851,2173.14309,12305.959207271,126986,174162,238330,529685,3184,389746,894518,7044,8658.035346,2780997,44,56.46,55.69,100.3,NA
2021-2022,March,27,RAJASTHAN,2708,DHOLPUR,4740009,184.7241107753,43,428,1365.823492747,2711,0,6508,4223938,1534604,103548,422006,26603,1121.26628,10289.721682947,96479,138371,141087,298709,2288,207318,433913,9219,7802.63191020001,2209697,53,75.62,78.4,100.12,NA
2021-2022,March,27,RAJASTHAN,2709,KARAULI,5468865,183.839239038688,47,508,2404.120883574,4674,0,16946,6215086,1488012,91935,1631499,102075,1112.99693,14942.884621574,130286,197499,185738,381932,6009,296362,670314,21620,11425.766808,3494361,71,66.16,63.37,100.41,NA
2021-2022,March,27,RAJASTHAN,2720,PALI,13636856,168.149018641703,62,734,3589.490286316,8653,0,15167,15306917,3495187,158910,1656577,63835,1688.12298,31016.043986116,245884,301769,301123,696792,34747,405974,964456,23820,25738.4307198,12375593,63,73.94,72.76,100.05,NA
2021-2022,March,27,RAJASTHAN,2723,BUNDI,5976425,179.079522302686,40,529,2919.718030914,16054,0,19205,5204530,1068274,86525,1361459,110597,990.12821,13230.093703014,127432,172798,181586,436029,6492,242107,596634,35259,9320.2474621,3307435,81,57.95,59.72,100.24,NA
2021-2022,March,27,RAJASTHAN,2724,BHILWARA,19101874,174.285791591876,61,1214,12782.788010964,8131,0,32738,24832247,4381187,160545,2704227,101399,2091.28936,58153.155624964,405509,519534,470277,906617,45112,561858,1142136,40869,43279.078254,19053599,64,50.92,57.85,102.01,NA
2021-2022,March,27,RAJASTHAN,2731,BARAN,6366375,153.990117025354,43,464,1860.675535398,7116,0,19073,5920341,1248384,98985,1882373,139542,1437.13194,12414.547509598,135145,209138,192350,492551,5674,270635,695434,26189,9116.7400342,3487203,83,65.88,63.19,99.97,NA
2021-2022,March,27,RAJASTHAN,2733,PRATAPGARH,9630669,177.938146256181,63,1072,3206.670232997,12686,0,35326,13602926,580338,23523,10751709,353230,1191.52699,28602.991583997,215519,357101,231376,471073,19410,310756,680842,48012,24204.794361,7582455,81,49.62,53,103.9,NA
2021-2022,Nov,27,RAJASTHAN,2707,BHARATPUR,3714437,179.099355603063,30,736,1369.947331271,1646,1,5139,3410010,803303,135956,55222,11847,1403.45809,8880.711357271,112228,149910,238185,529415,814,389179,896357,6785,6107.305936,2032985,43,51.88,50.83,100.09,NA
2021-2022,Nov,27,RAJASTHAN,2709,KARAULI,2687886,173.260175817864,36,361,1321.708004762,3096,1,15768,3844433,932549,91897,989713,102065,747.25964,8729.839019762,106496,154032,185669,381814,1415,295053,673533,18864,6660.871375,2172489,69,73.43,68.08,99.97,NA
2021-2022,Nov,27,RAJASTHAN,2713,SIKAR,2729319,177.796557543669,43,197,3531.298964205,1093,1,6625,3280274,1295731,102362,181632,13484,1227.61482,10591.128034205,76011,86873,147180,290929,2326,318037,634687,7718,5832.21425,2436307,45,73.66,74.65,100,NA
2021-2022,Nov,27,RAJASTHAN,2714,NAGAUR,15497763,188.583888204444,51,1410,19954.317628331,9471,1,26208,20682611,6536122,318376,63324,2529,1882.88092,60841.270554331,404858,530694,509782,1149443,32260,624345,1436093,35679,39004.072006,14254420,52,62.74,63.65,100,NA
2021-2022,Nov,27,RAJASTHAN,2722,TONK,5262743,169.174419973341,35,520,1953.459198779,4162,0,17837,4259718,901697,107978,786577,80830,928.48796,10088.300377779,120726,172637,222732,522525,2301,302375,782628,21999,7206.353219,2658306,83,74.06,61.68,100.08,NA
2021-2022,Nov,27,RAJASTHAN,2728,BANSWARA,20319154,193.550758354117,50,5568,12381.0967448589,24767,2,52046,17712675,719509,33648,14360770,684249,2008.46406,48672.5775921589,351985,597995,385391,843912,22281,442055,1030345,76813,34283.0167873,9986638,75,56.68,59.77,100.02,NA
2021-2022,Nov,27,RAJASTHAN,2730,KOTA,4802045,152.354340793143,33,406,502.999184787,1702,0,7006,3043688,897093,74560,550698,47356,685.71395,5825.903922987,91252,115862,130554,272130,555,182169,425559,8708,4637.1907882,2044998,58,63.49,76.41,106.16,NA
2021-2022,Nov,27,RAJASTHAN,2731,BARAN,4796651,145.511787713623,31,338,1722.446865398,5836,1,13613,3398447,725282,98979,1101483,139505,949.67374,7617.261589598,109575,159945,192306,492471,718,269721,695152,19449,4945.1409842,1986831,78,70.03,70.62,99.95,NA
2021-2022,Dec,27,RAJASTHAN,2709,KARAULI,2841181,185.130980114855,39,421,1321.708004762,3336,1,16123,4498534,1093293,91935,1140832,102075,747.25964,10397.147729762,114363,167613,185738,381932,1945,295620,672917,19459,8328.180085,2549218,70,72.49,68.12,99.95,NA
2021-2022,Dec,27,RAJASTHAN,2710,SAWAI MADHOPUR,4112505,165.135130503644,37,464,5455.65910016593,7715,0,19183,4020654,946821,89471,1024234,107489,700.03738,12795.2087101659,107101,163788,192034,421335,3298,270882,627573,26898,6639.51223,2275949,85,76.63,69.86,100.02,NA
2021-2022,Dec,27,RAJASTHAN,2712,JAIPUR,5869874,152.2635983891,39,483,1740.888395051,2313,1,10333,7792662,1969413,133698,880785,76374,2206.80864,15813.084606551,197508,224673,297247,573373,1722,523984,1161856,12646,11865.3875715,6567145,34,82.6,82.38,100.02,NA
2021-2022,Dec,27,RAJASTHAN,2714,NAGAUR,16006922,183.331830029599,58,1513,19954.317628331,9914,1,27466,24926034,7732943,318564,72339,2533,2360.53301,68012.204924331,428205,573965,510222,1150240,45398,625900,1435360,37380,45697.354286,17290384,54,61.5,62.37,100,NA
2021-2022,Dec,27,RAJASTHAN,2722,TONK,5449995,164.578400455659,37,566,1953.459198779,4617,0,19325,4826412,1031217,108017,859823,80854,928.48796,10825.178827779,128370,185279,222845,522724,3179,302614,779164,23942,7943.231669,3029317,84,73.22,61.16,100.07,NA
2021-2022,Dec,27,RAJASTHAN,2730,KOTA,4974842,150.059521903239,38,442,502.999184787,1957,0,8509,3664070,1063977,74582,661232,47372,871.35395,6872.639058987,94885,123052,130617,272233,1471,182174,424556,10466,5498.2859242,2480158,64,64.64,76.91,104.97,NA
2021-2022,Oct,27,RAJASTHAN,2713,SIKAR,2561882,179.377206354929,39,188,3496.552944205,1044,1,6535,2873801,1135929,102273,159567,13476,1053.13971,9704.636604205,72246,82059,146921,290480,1523,317145,633390,7579,5154.94395,2130388,44,73.79,74.75,100,NA
2021-2022,Oct,27,RAJASTHAN,2714,NAGAUR,14852399,193.598189810935,47,1318,19643.007698331,9135,1,24699,18326373,5831013,318009,56727,2525,1642.58176,56765.115844331,386200,500675,508904,1147813,22297,621120,1432525,33834,35479.526386,12601279,50,63.27,64.22,100,NA
2021-2022,Oct,27,RAJASTHAN,2717,BARMER,17331141,207.019191231249,56,1186,34472.7977501472,33265,0,104972,22087525,3172481,186420,1238656,75603,1538.73328,81736.9466481472,387512,652478,578172,1149559,35007,653120,1318040,138237,45725.415618,11848538,94,83.94,81.52,100.04,NA
2021-2022,Oct,27,RAJASTHAN,2729,CHITTORGARH,4164111,179.472161061637,37,379,2379.032618477,2505,0,13386,4215678,813971,86996,918994,84399,683.78868,10628.789708477,113300,151977,195190,434263,1410,297617,667313,15891,7565.96841,2759234,67,66.42,66.07,100.09,NA
2021-2022,Oct,27,RAJASTHAN,2732,JHALAWAR,11441370,184.171120102607,40,504,11064.486787613,12162,0,23204,8542887,1835222,142297,1342467,96231,943.0395,27741.056964613,210103,310299,307496,629252,2954,370420,776914,35366,15733.530677,4285974,68,45.08,56.92,100.2,NA
2021-2022,Oct,27,RAJASTHAN,2733,PRATAPGARH,8185929,178.439898419541,44,850,2894.341152997,9143,3,26859,8378580,350842,23506,6668563,352381,658.25186,18503.322653997,189170,294377,230742,469985,4678,305644,678143,36002,14950.729641,4665498,76,54.8,60.93,100.83,NA
2021-2022,Sep,27,RAJASTHAN,2703,BIKANER,5305144,194.776515328521,35,464,10018.01388322,7427,4,27478,5683784,2231111,227943,53219,4797,640.70278,21729.39307722,162243,236969,315479,626406,833,407737,863445,34905,11070.676414,2843015,73,46.44,45.34,99.39,NA
2021-2022,Sep,27,RAJASTHAN,2722,TONK,4797902,173.19924331086,32,494,1883.963938779,3097,0,17443,3822838,806652,107911,722297,80779,692.91384,9198.004267779,115887,163436,222504,522111,1523,300791,782626,20540,6621.126489,2404510,83,74.92,61.79,100.09,NA
2021-2022,Sep,27,RAJASTHAN,2730,KOTA,4387267,158.967423362666,27,352,449.337484787,1187,0,5793,2359979,685388,74434,432923,47298,504.93125,4705.866542987,84361,105021,130328,271736,191,181284,424866,6980,3751.5978082,1576052,48,60.58,73.76,108.18,NA
2021-2022,July,27,RAJASTHAN,2708,DHOLPUR,2505357,140.946717356484,25,292,958.383077146,351,2,6900,1848629,689872,103229,181895,26566,308.58835,3872.553318746,71491,93988,140395,297393,63,204706,432876,7251,2605.5818916,939466,47,72.71,75.87,100,NA
2021-2022,July,27,RAJASTHAN,2711,DAUSA,1518240,136.169331809181,22,200,1011.872066151,274,20,4920,1411932,320637,61060,450740,85573,379.65047,3314.140906151,64026,73003,148036,283235,41,257932,656746,5194,1922.61837,1158687,37,76.61,81.81,100.04,NA
2021-2022,July,27,RAJASTHAN,2712,JAIPUR,3417515,132.364758031784,26,374,1402.546896525,1168,20,10344,4333813,1025973,132931,414545,75797,813.66451,7952.652497525,162511,181851,295367,569991,9,520477,1165143,11512,5736.441091,3557422,30,82.45,82.74,100,NA
2021-2022,July,27,RAJASTHAN,2715,JODHPUR,10837950,143.992874913274,31,580,5286.33968851801,9208,33,22255,8660863,1702057,170539,348055,33143,696.83119,18454.196504518,272399,331140,450840,966214,881,562825,1234973,31463,12471.025626,6148687,75,85.96,82.78,99.99,NA
2021-2022,July,27,RAJASTHAN,2717,BARMER,4618853,199.317059475006,44,853,21121.5363865031,19310,4,112847,12401697,1679172,184551,663212,74928,738.81212,46579.0462919031,275745,456397,571202,1136473,5074,643072,1305796,132157,24718.6977854,6597737,94,88.04,83.97,100.07,NA
2021-2022,July,27,RAJASTHAN,2719,SIROHI,3720971,145.599717883795,35,364,619.770880908,1078,0,8288,3752000,873550,79643,1216546,114675,248.32606,6330.998355908,104923,127479,151920,340718,96,199986,491621,9366,5462.901415,2934125,54,80.04,83.46,100,NA
2021-2022,July,27,RAJASTHAN,2727,DUNGARPUR,9348698,158.98525547554,38,1538,12231.09273547,6877,0,36250,11540596,298124,21646,8586662,539301,700.61099,31279.54975947,299603,424134,354462,746215,366,393459,884428,43127,18347.846034,7741213,60,65.81,66.15,100.03,NA
2021-2022,July,27,RAJASTHAN,2728,BANSWARA,14893951,185.028272465988,41,5311,10229.5509646919,10306,2,58262,13957977,545398,33500,11388869,680169,1083.23551,37138.9901889919,336407,557181,382761,838924,3597,433133,1019542,68568,25826.2037143,7846540,74,60.84,64.9,99.99,NA
2021-2022,July,27,RAJASTHAN,2732,JHALAWAR,9469178,176.788060902883,30,407,9751.76311089301,10286,0,20893,5369401,1162132,141678,866668,96013,547.93914,19792.162160893,175616,248070,305766,626443,185,365485,771641,31179,9492.45991,2823384,66,60.28,66.84,100.02,NA
2021-2022,March,27,RAJASTHAN,2712,JAIPUR,9043521,166.671298806472,49,531,2126.288775051,3144,0,10832,10644157,2645696,133698,1190329,76374,2636.12764,22503.171133951,213124,247941,297247,573373,21091,521434,1142295,13976,17740.7547189,8955186,39,82.95,82.64,100.4,NA
2021-2022,March,27,RAJASTHAN,2713,SIKAR,4826711,183.955768493839,54,227,3696.702874205,1786,0,6933,4910703,1908199,102431,271345,13497,1892.10689,14622.331206305,89948,106230,147425,291358,12078,317876,630878,8719,9033.5214421,3648637,48,70.73,71,100,NA
2021-2022,March,27,RAJASTHAN,2721,AJMER,18095580,165.137223206297,64,1298,6585.662936872,4701,0,20973,23647151,3748242,125529,749700,24928,1750.77761,47386.689075672,367264,457708,409677,803004,62455,487701,967259,25674,39050.2485288,18268724,36,58.56,64.93,100.03,NA
2021-2022,Aug,27,RAJASTHAN,2702,HANUMANGARH,4866193,136.592888106368,31,286,2406.928798213,3259,0,10211,4386961,2009347,180795,13954,1436,700.71803,9099.923558213,137562,153133,215998,472344,52,304395,698233,13470,5992.27673,2889516,46,79.97,79.95,100,NA
